oferta,precio,mts,recamaras,bathrooms,lat,lon,fecha_consulta,fuente,precio_m2
casa en  bahia magdalena moderna ensenada baja california mexico,690000.0,225.0,4,2,31.8706709,-116.6433069,2025-09-27 23:03:14.104353,icasas,3066.6666666666665
casa en  nogal 1123 villa residencial del prado i 22819 ensenada b.c. mexico,556000.0,130.0,3,2,31.9049319,-116.5935393,2025-09-27 23:03:14.104353,icasas,4276.923076923077
casa en  valle de san quintin ensenada,1578375.0,215.0,3,3,30.6235288,-115.9614808,2025-09-27 23:03:14.104353,icasas,7341.279069767442
casa en  lago de tequesquitengo valle dorado ensenada baja california mexico,510000.0,190.0,4,3,31.8309581,-116.592752,2025-09-27 23:03:14.104353,icasas,2684.2105263157896
casa en  adolfo ruiz cortines ensenada baja california mexico,304403.0,100.0,3,2,31.8102728,-116.594897,2025-09-27 23:03:14.104353,icasas,3044.03
casa en  av. abelardo l. rodriguez 412 costa azul 22890 ensenada b.c. mexico,624900.0,140.0,3,2,31.8494411,-116.6034538,2025-09-27 23:03:14.104353,icasas,4463.571428571428
casa en  ensenada baja california mexico,1100000.0,400.0,5,3,31.8557021,-116.6057392,2025-09-27 23:03:14.104353,icasas,2750.0
casa en  bahia vizcaino moderna ensenada baja california mexico,1100000.0,400.0,5,3,31.8711238,-116.6435709,2025-09-27 23:03:14.104353,icasas,2750.0
casa en  calle mexicali bronce ensenada baja california mexico,792000.0,200.0,4,2,31.8742827,-116.602564,2025-09-27 23:03:14.104353,icasas,3960.0
casa en  paseo de las flores valle dorado ensenada baja california mexico,894000.0,300.0,5,4,31.8431325,-116.5933459,2025-09-27 23:03:14.104353,icasas,2980.0
casa en  bahia magdalena moderna oeste ensenada baja california mexico,700000.0,208.0,4,2,31.8692682,-116.6503467,2025-09-27 23:03:14.104353,icasas,3365.3846153846152
casa en  murgia ensenada,455000.0,65.0,3,1,31.9006805,-116.5712138,2025-09-27 23:03:14.104353,icasas,7000.0
casa en  murgia ensenada,510000.0,65.0,2,2,31.9002265,-116.5718565,2025-09-27 23:03:14.104353,icasas,7846.153846153846
casa en  lago chaira valle dorado ensenada baja california mexico,700000.0,500.0,4,3,31.8298007,-116.5949506,2025-09-27 23:03:14.104353,icasas,1400.0
casa en  mision de san diego san borja residencial chapultepec ensenada baja california mexico,995000.0,120.0,3,2,31.7851848,-116.5890129,2025-09-27 23:03:14.104353,icasas,8291.666666666666
casa en  calle coral 2020 delgado ensenada baja california mexico,570000.0,200.0,3,2,31.867919,-116.5855948,2025-09-27 23:03:14.104353,icasas,2850.0
casa en  fraccionamiento los encinos ensenada baja california mexico,400000.0,120.0,2,1,31.9107753,-116.5987389,2025-09-27 23:03:14.104353,icasas,3333.3333333333335
casa en  c. homero villa residencial del rey ii 22785 ensenada b.c. mexico,390000.0,100.0,2,1,31.7884309,-116.563503,2025-09-27 23:03:14.104353,icasas,3900.0
casa en  calle mision de santa catalina san borja residencial chapultepec ensenada baja california mexico,380000.0,150.0,2,1,31.786578,-116.5881921,2025-09-27 23:03:14.104353,icasas,2533.3333333333335
casa en  avenida 18 de marzo 1751 hidalgo ensenada baja california mexico,780000.0,490.0,4,4,31.8571727,-116.5909496,2025-09-27 23:03:14.104353,icasas,1591.8367346938776
casa en  18 de marzo hidalgo ensenada baja california mexico,780000.0,660.0,3,2,31.8576593,-116.586633,2025-09-27 23:03:14.104353,icasas,1181.8181818181818
casa en  albatros mar de ensenada ensenada baja california mexico,690000.0,,2,1,31.9026387,-116.5702503,2025-09-27 23:03:14.104353,icasas,
casa en  valle dorado ensenada,550500.0,190.0,4,2,31.8326987,-116.5931916,2025-09-27 23:03:14.104353,icasas,2897.3684210526317
casa en  lago chaira valle dorado ensenada baja california mexico,807000.0,462.0,6,3,31.8298007,-116.5949506,2025-09-27 23:03:14.104353,icasas,1746.7532467532467
casa en  avenida miguel aleman 438 ampliacion moderna ensenada baja california mexico,925000.0,360.0,3,2,31.8684155,-116.6401638,2025-09-27 23:03:14.104353,icasas,2569.4444444444443
casa en  adolfo ruiz cortines ejido ignacio lopez rayon b.c. mexico,941000.0,100.0,4,1,31.295609,-116.2635007,2025-09-27 23:03:14.104353,icasas,9410.0
casa en  villa residencial del rey ensenada baja california mexico,367000.0,160.0,3,1,31.783017,-116.5720443,2025-09-27 23:03:14.104353,icasas,2293.75
casa en  lago chaira 499 valle dorado ensenada baja california mexico,807000.0,800.0,3,2,31.83016000000001,-116.5928563,2025-09-27 23:03:14.104353,icasas,1008.75
casa en  escritores ensenada,358600.0,169.0,3,2,31.7958488,-116.584675,2025-09-27 23:03:14.104353,icasas,2121.8934911242604
casa en  moderna ensenada,403000.0,200.0,4,3,31.8698418,-116.6508766,2025-09-27 23:03:14.104353,icasas,2015.0
casa en  murgia ensenada,556000.0,130.0,3,2,31.9056079,-116.5918295,2025-09-27 23:03:14.104353,icasas,4276.923076923077
casa en  18 de marzo hidalgo ensenada baja california mexico,870000.0,,5,3,31.8576593,-116.586633,2025-09-27 23:03:14.104353,icasas,
casa en  paseo de las flores valle dorado ensenada baja california mexico,960000.0,316.0,6,5,31.8375025,-116.5972494,2025-09-27 23:03:14.104353,icasas,3037.974683544304
casa en  santa maria 35 nueva ensenada ensenada baja california mexico,680000.0,230.0,3,2,31.8551421,-116.602,2025-09-27 23:03:14.104353,icasas,2956.521739130435
casa en  paseo del real villa residencial del real iii ensenada baja california mexico,486000.0,210.0,3,2,31.7701973,-116.5642074,2025-09-27 23:03:14.104353,icasas,2314.285714285714
casa en  murgia ensenada,280620.0,70.0,2,1,31.9067928,-116.5990967,2025-09-27 23:03:14.104353,icasas,4008.8571428571427
casa en  blvd. kumiai colinas del magisterio 22813 ensenada baja california mexico,1393000.0,200.0,3,2,31.9003996,-116.5769969,2025-09-27 23:03:14.104353,icasas,6965.0
casa en  lago chaira 499 valle dorado 22890 ensenada b.c. mexico,807000.0,,5,4,31.83016000000001,-116.5928563,2025-09-27 23:03:14.104353,icasas,
casa en  avenida 18 de marzo hidalgo ensenada baja california mexico,855000.0,665.0,4,3,31.8576593,-116.586633,2025-09-27 23:03:14.104353,icasas,1285.7142857142858
casa en  paseo de las flores 381 valle dorado ensenada baja california mexico,960000.0,316.0,6,5,31.8413868,-116.5991358,2025-09-27 23:03:14.104353,icasas,3037.974683544304
casa en  adolfo ruiz cortines ensenada,1650000.0,210.0,4,2,31.8148971,-116.5942153,2025-09-27 23:03:14.104353,icasas,7857.142857142857
casa en  paseo de las flores 381 valle dorado ensenada baja california mexico,960000.0,316.0,5,4,31.8413868,-116.5991358,2025-09-27 23:03:14.104353,icasas,3037.974683544304
casa en  costa bella ensenada,350000.0,200.0,4,2,31.8151201,-116.5930519,2025-09-27 23:03:14.104353,icasas,1750.0
casa en  villa del real 1ra secc ensenada baja california mexico,345500.0,172.0,3,2,31.7968949,-116.5867883,2025-09-27 23:03:14.104353,icasas,2008.7209302325582
casa en  villa residencial del rey ensenada baja california mexico,358600.0,120.0,3,2,31.783017,-116.5720443,2025-09-27 23:03:14.104353,icasas,2988.3333333333335
casa en  lomas de ensenada lomas de la presa ensenada baja california mexico,371771.0,70.0,2,1,31.900672,-116.5707514,2025-09-27 23:03:14.104353,icasas,5311.0142857142855
casa en  calle huerta vista hermosa ensenada baja california mexico,376662.0,70.0,2,1,31.8153085,-116.5919173,2025-09-27 23:03:14.104353,icasas,5380.885714285714
casa en  avenida 18 de marzo hidalgo ensenada baja california mexico,870000.0,665.0,4,3,31.8576593,-116.586633,2025-09-27 23:03:14.104353,icasas,1308.2706766917292
casa en  moderna ensenada,526000.0,100.0,3,1,31.9055374,-116.5853139,2025-09-27 23:03:14.104353,icasas,5260.0
casa en  calle atlas 516 ensenada baja california mexico,384000.0,95.0,2,1,31.9085236,-116.5800741,2025-09-27 23:03:14.104353,icasas,4042.1052631578946
casa en  lago chaira valle dorado ensenada baja california mexico,800000.0,230.0,5,3,31.8298007,-116.5949506,2025-09-27 23:03:14.104353,icasas,3478.2608695652175
casa en  villa residencial del rey ensenada baja california mexico,358600.0,240.0,4,1,31.783017,-116.5720443,2025-09-27 23:03:14.104353,icasas,1494.1666666666667
casa en  calle d granjas el gallo ensenada b.c. mexico,493000.0,90.0,3,1,31.8561954,-116.5692409,2025-09-27 23:03:14.104353,icasas,5477.777777777777
casa en  versalles villa del real 1ra seccion ensenada baja california mexico,368600.0,169.0,3,2,31.7958488,-116.584675,2025-09-27 23:03:14.104353,icasas,2181.0650887573966
casa en  mediterraneo ensenada baja california mexico,722810.0,150.0,3,1,31.8829619,-116.6125711,2025-09-27 23:03:14.104353,icasas,4818.733333333334
casa en  p.o de las flores valle dorado 22890 ensenada b.c. mexico,832000.0,300.0,4,3,31.8375025,-116.5972494,2025-09-27 23:03:14.104353,icasas,2773.3333333333335
casa en  calle magnolia villa residencial del prado i ensenada baja california mexico,405000.0,159.0,3,2,31.9052642,-116.5917893,2025-09-27 23:03:14.104353,icasas,2547.169811320755
casa en  bahia magdalena moderna ensenada baja california mexico,400000.0,230.0,4,3,31.8706181,-116.643598,2025-09-27 23:03:14.104353,icasas,1739.1304347826087
casa en  alamos 894 22839 ensenada b.c. mexico,346700.0,100.0,2,1,31.8894136,-116.6056057,2025-09-27 23:03:14.104353,icasas,3467.0
casa en  escritores ensenada,358000.0,90.0,3,1,31.7958488,-116.584675,2025-09-27 23:03:14.104353,icasas,3977.777777777778
casa en  paseo del real villa residencial del real iii ensenada b.c. mexico,358600.0,150.0,3,2,31.7701973,-116.5642074,2025-09-27 23:03:14.104353,icasas,2390.6666666666665
casa en  paseo del real villa residencial del real iii ensenada b.c. mexico,358600.0,150.0,3,3,31.7701973,-116.5642074,2025-09-27 23:03:14.104353,icasas,2390.6666666666665
casa en  jojoba fraccionamiento los encinos ensenada b.c. mexico,484000.0,60.0,2,1,31.9060904,-116.6021854,2025-09-27 23:03:14.104353,icasas,8066.666666666667
casa en  bahia vizcaino moderna ensenada baja california mexico,710000.0,380.0,5,4,31.8711238,-116.6435709,2025-09-27 23:03:14.104353,icasas,1868.421052631579
casa en  versalles 724 villa del real 1ra secc ensenada b.c. mexico,358600.0,120.0,3,2,31.7958224,-116.5843339,2025-09-27 23:03:14.104353,icasas,2988.3333333333335
casa en  lago chaira valle dorado ensenada baja california mexico,807000.0,634.0,4,3,31.8298007,-116.5949506,2025-09-27 23:03:14.104353,icasas,1272.870662460568
casa en  villa bonita ensenada baja california mexico,300000.0,65.0,2,1,31.8467767,-116.5693071,2025-09-27 23:03:14.104353,icasas,4615.384615384615
casa en  fraccionamiento del sol ensenada baja california mexico,580000.0,100.0,3,2,31.9055374,-116.5853139,2025-09-27 23:03:14.104353,icasas,5800.0
casa en  av del fresno 152 fraccionamiento los encinos ensenada baja california mexico,600000.0,160.0,2,1,31.9095318,-116.5985501,2025-09-27 23:03:14.104353,icasas,3750.0
casa en  versalles villa del real 1ra seccion ensenada baja california mexico,358600.0,144.0,3,2,31.7958488,-116.584675,2025-09-27 23:03:14.104353,icasas,2490.277777777778
casa en  lago de tequesquitengo valle dorado 22890 ensenada b.c. mexico,550500.0,190.0,4,3,31.8309581,-116.592752,2025-09-27 23:03:14.104353,icasas,2897.3684210526317
casa en  paseo de las flores 381 valle dorado ensenada baja california mexico,890000.0,680.0,6,5,31.8413868,-116.5991358,2025-09-27 23:03:14.104353,icasas,1308.8235294117646
casa en  bucaneros no. 36 playa ensenada ensenada baja california mexico,920000.0,384.0,3,2,31.8569399,-116.6153924,2025-09-27 23:03:14.104353,icasas,2395.8333333333335
casa en  bahia constitucion 783 mw moderna oeste ensenada baja california mexico,550000.0,300.0,4,2,31.8691036,-116.652963,2025-09-27 23:03:14.104353,icasas,1833.3333333333333
casa en  calle h 701 ejido ruiz cortines ensenada baja california 22810 mex,616000.0,210.0,3,2,31.89758,-116.5899,2025-09-27 23:03:14.104353,icasas,2933.3333333333335
casa en  nereida 136 ensenada baja california mexico,530000.0,189.0,4,2,31.9068376,-116.5824757,2025-09-27 23:03:14.104353,icasas,2804.232804232804
casa en  lago de tequesquitengo 512 valle dorado ensenada baja california mexico,490000.0,120.0,4,3,31.8326993,-116.5931854,2025-09-27 23:03:14.104353,icasas,4083.3333333333335
casa en  lago maracaibo valle dorado ensenada baja california mexico,426000.0,90.0,2,1,31.8265183,-116.5867595,2025-09-27 23:03:14.104353,icasas,4733.333333333333
casa en  jojoba fraccionamiento los encinos ensenada b.c. mexico,504000.0,95.0,2,1,31.9060904,-116.6021854,2025-09-27 23:03:14.104353,icasas,5305.263157894737
casa en  lago chaira 499 valle dorado ensenada baja california mexico,807000.0,960.0,5,4,31.83016000000001,-116.5928563,2025-09-27 23:03:14.104353,icasas,840.625
casa en  privada de la joya 795 fracc villa del real 1ra seccion ensenada baja california 22845 mex,415866.0,160.0,2,1,31.79723,-116.58419,2025-09-27 23:03:14.104353,icasas,2599.1625
casa en  c. san antelmo 124 villa del campo 22785 ensenada b.c. mexico,649785.0,150.0,3,1,31.7702126,-116.5607671,2025-09-27 23:03:14.104353,icasas,4331.9
casa en  murgia ensenada,503000.0,95.0,2,2,31.9014488,-116.5700339,2025-09-27 23:03:14.104353,icasas,5294.736842105263
casa en  versalles villa del real 1ra seccion ensenada baja california mexico,350000.0,120.0,3,2,31.7958488,-116.584675,2025-09-27 23:03:14.104353,icasas,2916.6666666666665
casa en  boulevard de los lago 512 valle dorado ensenada baja california mexico,500000.0,120.0,4,3,31.8280617,-116.5924985,2025-09-27 23:03:14.104353,icasas,4166.666666666667
casa en  paseo ceresos 403 villa del real 2da seccion ensenada baja california mexico,500000.0,210.0,3,2,31.7896578,-116.5844769,2025-09-27 23:03:14.104353,icasas,2380.9523809523807
casa en  mision de san diego san borja residencial chapultepec ensenada b.c. mexico,995000.0,130.0,3,3,31.7851848,-116.5890129,2025-09-27 23:03:14.104353,icasas,7653.846153846154
casa en  p.o de los sauces 406 loma dorada ensenada baja california mexico,1682000.0,440.0,4,3,31.8252771,-116.6036868,2025-09-27 23:03:14.104353,icasas,3822.7272727272725
casa en  jojoba 713 fraccionamiento los encinos 22819 ensenada b.c. mexico,589000.0,90.0,2,1,31.9056651,-116.6015333,2025-09-27 23:03:14.104353,icasas,6544.444444444444
casa en  manzanilla 1098 villa residencial del prado i 22819 ensenada b.c. mexico,700000.0,68.0,3,1,31.9051283,-116.5931806,2025-09-27 23:03:14.104353,icasas,10294.117647058823
casa en  lomas de ensenada lomas de la presa ensenada b.c. mexico,480000.0,80.0,2,2,31.900672,-116.5707514,2025-09-27 23:03:14.104353,icasas,6000.0
casa en  manzanilla 1098 villa residencial del prado i 22819 ensenada b.c. mexico,610000.0,68.0,2,1,31.9051283,-116.5931806,2025-09-27 23:03:14.104353,icasas,8970.588235294117
casa en  mision de san diego 1200 san borja residencial chapultepec 22785 ensenada b.c. mexico,995000.0,190.0,4,3,31.7850322,-116.5900909,2025-09-27 23:03:14.104353,icasas,5236.8421052631575
casa en  lago chaira valle dorado ensenada baja california mexico,5840940.0,490.0,6,3,31.8298007,-116.5949506,2025-09-27 23:03:14.104353,icasas,11920.285714285714
casa en  mision de san diego san borja residencial chapultepec ensenada baja california mexico,995000.0,190.0,4,3,31.7851848,-116.5890129,2025-09-27 23:03:14.104353,icasas,5236.8421052631575
casa en  bahia vizcaino moderna ensenada baja california mexico,1100000.0,193.0,4,2,31.8711238,-116.6435709,2025-09-27 23:03:14.104353,icasas,5699.481865284974
casa en  mision de san diego 1200 san borja residencial chapultepec ensenada baja california mexico,995000.0,190.0,4,2,31.7850322,-116.5900909,2025-09-27 23:03:14.104353,icasas,5236.8421052631575
casa en  calle ignacio lopez rayon villa residencial del prado ii rancho verde baja california mexico,620500.0,95.0,2,1,31.9162384,-116.5883257,2025-09-27 23:03:14.104353,icasas,6531.578947368421
casa en  av del fresno fraccionamiento los encinos ensenada baja california mexico,777040.0,103.0,3,1,31.9112797,-116.5989865,2025-09-27 23:03:14.104353,icasas,7544.077669902913
casa en  valle dorado ensenada,1062000.0,350.0,5,3,31.83016,-116.5928563,2025-09-27 23:03:14.104353,icasas,3034.285714285714
casa en  puerta del mar 275 ensenada baja california mexico,726000.0,130.0,3,2,31.8123837,-116.5865391,2025-09-27 23:03:14.104353,icasas,5584.615384615385
casa en  del prado 1 flores magon ensenada baja california mexico,920000.0,95.0,3,1,31.9009761,-116.5970382,2025-09-27 23:03:14.104353,icasas,9684.21052631579
casa en  calle hierro 275 vista hermosa ensenada baja california mexico,726000.0,130.0,3,2,31.8159835,-116.5892831,2025-09-27 23:03:14.104353,icasas,5584.615384615385
casa en  moderna ensenada,407000.0,124.0,3,1,31.9067671,-116.5821228,2025-09-27 23:03:14.104353,icasas,3282.2580645161293
casa en  el delfin 365305 fracc porticos del mar 22785 ensenada b.c. mexico,507000.0,150.0,2,1,31.7821322,-116.5839035,2025-09-27 23:03:14.104353,icasas,3380.0
casa en  paseo del exejido chapultepec ensenada baja california mexico,727121.0,110.0,3,2,31.7789421,-116.5821361,2025-09-27 23:03:14.104353,icasas,6610.190909090909
casa en  paseo de los sauces 406 loma dorada ensenada baja california mexico,1029000.0,,4,3,31.8252771,-116.6036868,2025-09-27 23:03:14.104353,icasas,
casa en  mision de san diego 1265 san borja residencial aeropuerto ensenada baja california mexico,1561000.0,82.0,3,2,31.7851469,-116.5901173,2025-09-27 23:03:14.104353,icasas,19036.585365853658
casa en  paseo del prado villa residencial del prado i ensenada baja california mexico,727121.0,153.0,3,2,31.9057011,-116.5930004,2025-09-27 23:03:14.104353,icasas,4752.424836601307
casa en  av del fresno fraccionamiento los encinos 22819 ensenada b.c. mexico,1468000.0,160.0,2,1,31.9110802,-116.5989334,2025-09-27 23:03:14.104353,icasas,9175.0
casa en  mision de san diego san borja residencial aeropuerto 22785 ensenada b.c. mexico,995000.0,120.0,2,1,31.7851848,-116.5890129,2025-09-27 23:03:14.104353,icasas,8291.666666666666
casa en  c. corona 251 22813 ensenada b.c. mexico,526000.0,80.0,3,1,31.9086764,-116.5822148,2025-09-27 23:03:14.104353,icasas,6575.0
casa en  lago de tequesquitengo 512 valle dorado 22890 ensenada baja california mexico,572500.0,190.0,4,3,31.8326993,-116.5931854,2025-09-27 23:03:14.104353,icasas,3013.157894736842
casa en  nogal villa residencial del prado i ensenada baja california mexico,556000.0,100.0,2,1,31.9056079,-116.5918295,2025-09-27 23:03:14.104353,icasas,5560.0
casa en  fraccionamiento del sol ensenada baja california mexico,580000.0,100.0,3,1,31.9055374,-116.5853139,2025-09-27 23:03:14.104353,icasas,5800.0
casa en  calle hierro vista hermosa ensenada baja california mexico,909000.0,100.0,3,1,31.8164316,-116.5899703,2025-09-27 23:03:14.104353,icasas,9090.0
casa en  mision de san diego san borja residencial chapultepec ensenada baja california mexico,995000.0,180.0,3,3,31.7851848,-116.5890129,2025-09-27 23:03:14.104353,icasas,5527.777777777777
casa en  calle ignacio lopez rayon 830 villa residencial del prado ii 22819 rancho verde baja california mexico,620500.0,60.0,2,1,31.9158663,-116.5887916,2025-09-27 23:03:14.104353,icasas,10341.666666666666
casa en  18 de marzo 1751 hidalgo ensenada baja california mexico,1000900.0,400.0,4,3,31.8571727,-116.5909496,2025-09-27 23:03:14.104353,icasas,2502.25
casa en  c. andromeda ensenada b.c. mexico,580000.0,200.0,3,2,31.9071026,-116.5819282,2025-09-27 23:03:14.104353,icasas,2900.0
casa en  lago chaira 499 valle dorado ensenada baja california mexico,3840000.0,600.0,4,3,31.8302668,-116.5930241,2025-09-27 23:03:14.104353,icasas,6400.0
casa en  paseo del prado villa residencial del prado i 22819 ensenada b.c. mexico,727121.0,180.0,3,2,31.9057011,-116.5930004,2025-09-27 23:03:14.104353,icasas,4039.561111111111
casa en  nogal villa residencial del prado i 22819 ensenada b.c. mexico,556000.0,80.0,2,1,31.9056079,-116.5918295,2025-09-27 23:03:14.104353,icasas,6950.0
casa en  parque villas del prado i villa residencial del prado i ensenada baja california mexico,727121.0,110.0,3,2,31.9048879,-116.5921551,2025-09-27 23:03:14.104353,icasas,6610.190909090909
casa en  jojoba fraccionamiento los encinos ensenada baja california mexico,484000.0,120.0,3,2,31.9060904,-116.6021854,2025-09-27 23:03:14.104353,icasas,4033.3333333333335
casa en  albatros 159 mar de ensenada ensenada baja california mexico,730000.0,,2,1,31.9027249,-116.5704463,2025-09-27 23:03:14.104353,icasas,
casa en  p.o de los sauces 406 loma dorada 22897 ensenada b.c. mexico,4690000.0,429.0,5,4,31.8252771,-116.6036868,2025-09-27 23:03:14.104353,icasas,10932.400932400933
casa en  prol. av. ruiz fraccionamiento los encinos 22819 ensenada b.c. mexico,633000.0,120.0,2,1,31.9104479,-116.6008243,2025-09-27 23:03:14.104353,icasas,5275.0
casa en  murgia ensenada,548390.0,70.0,2,1,31.9026307,-116.5707696,2025-09-27 23:03:14.104353,icasas,7834.142857142857
casa en  jojoba 728 fraccionamiento los encinos 22819 ensenada b.c. mexico,484000.0,120.0,3,2,31.906167,-116.6020265,2025-09-27 23:03:14.104353,icasas,4033.3333333333335
casa en  jojoba 728 fraccionamiento los encinos 22819 ensenada b.c. mexico,484000.0,160.0,2,1,31.906167,-116.6020265,2025-09-27 23:03:14.104353,icasas,3025.0
casa en  mision de san diego 126511 san borja residencial aeropuerto ensenada b.c. mexico,1148000.0,141.0,3,1,31.7851611,-116.5901133,2025-09-27 23:03:14.104353,icasas,8141.843971631206
casa en  c. huerta vista hermosa 22896 ensenada b.c. mexico,670357.0,110.0,3,1,31.8153085,-116.5919173,2025-09-27 23:03:14.104353,icasas,6094.154545454546
casa en  valle dorado ensenada baja california mexico,900000.0,480.0,5,3,31.8340532,-116.594897,2025-09-27 23:03:14.104353,icasas,1875.0
casa en  bahia magdalena moderna oeste ensenada baja california mexico,720000.0,225.0,4,2,31.8692682,-116.6503467,2025-09-27 23:03:14.104353,icasas,3200.0
casa en  baja california 366 lomas de la presa ensenada baja california mexico,886418.69,90.0,2,1,31.9016039,-116.5712364,2025-09-27 23:03:14.104353,icasas,9849.096555555556
casa en  av del fresno fraccionamiento los encinos 22819 ensenada b.c. mexico,869522.0,160.0,3,1,31.9112797,-116.5989865,2025-09-27 23:03:14.104353,icasas,5434.5125
casa en  c. del sauce fraccionamiento los encinos 22819 ensenada b.c. mexico,958520.0,70.0,2,1,31.9083426,-116.5973332,2025-09-27 23:03:14.104353,icasas,13693.142857142857
casa en  calle huerta vista hermosa ensenada baja california mexico,460307.0,40.0,2,1,31.8153085,-116.5919173,2025-09-27 23:03:14.104353,icasas,11507.675
casa en  bugambilias las flores ensenada baja california mexico,596500.0,80.0,3,1,31.8867053,-116.6244568,2025-09-27 23:03:14.104353,icasas,7456.25
casa en  avenida agricultores popular todos santos ensenada baja california mexico,867441.0,65.0,2,1,31.7727714,-116.5640029,2025-09-27 23:03:14.104353,icasas,13345.246153846154
casa en  cerro del creston fraccionamiento del sol ensenada baja california mexico,525000.0,65.0,2,1,31.9074343,-116.5837315,2025-09-27 23:03:14.104353,icasas,8076.923076923077
casa en  c. andromeda 225 22813 ensenada b.c. mexico,580000.0,180.0,3,1,31.9081883,-116.5825128,2025-09-27 23:03:14.104353,icasas,3222.222222222222
casa en  mision de san diego 1265 san borja residencial aeropuerto ensenada b.c. mexico,995000.0,767.0,3,2,31.7851611,-116.5901133,2025-09-27 23:03:14.104353,icasas,1297.2620599739244
casa en  calle andromeda del sol ensenada baja california mexico,580000.0,80.0,3,2,31.9071026,-116.5819282,2025-09-27 23:03:14.104353,icasas,7250.0
casa en  santa maria nueva ensenada ensenada baja california mexico,673121.0,133.0,4,2,31.8547213,-116.6041982,2025-09-27 23:03:14.104353,icasas,5061.06015037594
casa en  del sol ensenada baja california mexico,446000.0,130.0,3,1,31.9055374,-116.5853139,2025-09-27 23:03:14.104353,icasas,3430.769230769231
casa en  c. constituyentes de 1917 213 piedras negras 22830 ensenada b.c. mexico,981000.0,110.0,3,1,31.8770171,-116.6012853,2025-09-27 23:03:14.104353,icasas,8918.181818181818
casa en  privada salvia ii 280310 los encinos ii ensenada baja california 22819 mex,360000.0,47.0,2,1,31.90711151,-116.59792981,2025-09-27 23:03:14.104353,icasas,7659.574468085107
casa en  villa residencial del rey ensenada baja california mexico,1076183.0,140.0,3,3,31.783017,-116.5720443,2025-09-27 23:03:14.104353,icasas,7687.021428571428
casa en  bahia vizcaino 527 mw moderna oeste ensenada baja california mexico,1020000.0,492.0,4,3,31.8699665,-116.6480725,2025-09-27 23:03:14.104353,icasas,2073.170731707317
casa en  moderna ensenada,1100000.0,180.0,4,3,31.8699665,-116.6480725,2025-09-27 23:03:14.104353,icasas,6111.111111111111
casa en  manzanilla 1098 villa residencial del prado i 22819 ensenada b.c. mexico,950000.0,150.0,2,1,31.9051283,-116.5931806,2025-09-27 23:03:14.104353,icasas,6333.333333333333
casa en  lomas de la presa 22813 ensenada b.c. mexico,780000.0,86.0,2,1,31.8999351,-116.5690954,2025-09-27 23:03:14.104353,icasas,9069.767441860466
casa en  valle dorado ensenada baja california mexico,2974720.0,190.0,4,2,31.8340532,-116.594897,2025-09-27 23:03:14.104353,icasas,15656.421052631578
casa en  avenida 18 de marzo 1751 hidalgo 22880 ensenada b.c. mexico,1100000.0,620.0,5,4,31.8571727,-116.5909496,2025-09-27 23:03:14.104353,icasas,1774.1935483870968
casa en  lago chaira 499 valle dorado ensenada baja california mexico,1062000.0,400.0,4,3,31.83016,-116.5928563,2025-09-27 23:03:14.104353,icasas,2655.0
casa en  c. homero 617 villa residencial del rey ii ensenada baja california mexico,783000.0,130.0,3,1,31.7887409,-116.5637851,2025-09-27 23:03:14.104353,icasas,6023.076923076923
casa en  lago chaira 499 valle dorado ensenada baja california mexico,5840940.0,490.0,6,3,31.83016,-116.5928563,2025-09-27 23:03:14.104353,icasas,11920.285714285714
casa en  bahia constitucion 783 mw moderna oeste 22860 ensenada b.c. mexico,3331400.0,370.0,3,2,31.8691036,-116.652963,2025-09-27 23:03:14.104353,icasas,9003.783783783783
casa en  c. ignacio lopez rayon 8303 29 villa residencial del prado ii 22819 rancho verde b.c. mexico,712867.0,150.0,3,2,31.9158663,-116.5887916,2025-09-27 23:03:14.104353,icasas,4752.446666666667
casa en  salvia 250 fraccionamiento los encinos 22819 ensenada b.c. mexico,561215.0,100.0,2,1,31.9067928,-116.5990967,2025-09-27 23:03:14.104353,icasas,5612.15
casa en  jojoba fraccionamiento los encinos ensenada b.c. mexico,484000.0,33.0,1,1,31.9060904,-116.6021854,2025-09-27 23:03:14.104353,icasas,14666.666666666666
casa en  c. corona 310 22813 ensenada b.c. mexico,520000.0,170.0,3,1,31.9085896,-116.5805173,2025-09-27 23:03:14.104353,icasas,3058.823529411765
casa en  chapultepec ensenada,660000.0,160.0,2,2,31.815999,-116.5892666,2025-09-27 23:03:14.104353,icasas,4125.0
casa en  murgia ensenada,597534.96,50.0,2,1,31.9061042,-116.6022198,2025-09-27 23:03:14.104353,icasas,11950.6992
casa en  murgia ensenada,603398.0,150.0,2,1,31.9060904,-116.6021854,2025-09-27 23:03:14.104353,icasas,4022.653333333333
casa en  calle adolfo ruiz cortinez villa residencial del prado ii rancho verde baja california mexico,600000.0,176.0,3,2,31.9140057,-116.5862395,2025-09-27 23:03:14.104353,icasas,3409.090909090909
casa en  moderna ensenada,500000.0,,3,3,31.871732,-116.640612,2025-09-27 23:03:14.104353,icasas,
casa en  c. homero 617 villa residencial del rey ii 22785 ensenada b.c. mexico,680000.0,115.0,3,2,31.7887409,-116.5637851,2025-09-27 23:03:14.104353,icasas,5913.04347826087
casa en  c. homero 617 villa residencial del rey ii 22785 ensenada b.c. mexico,800000.0,430.0,3,2,31.7887409,-116.5637851,2025-09-27 23:03:14.104353,icasas,1860.4651162790697
